timestamp,accPrice,volume,candleDateTime,candleDateTimeKst,high,low,open,close
1506945537906.0,1053.9,0.0022,2017-10-02T11:00:00+00:00,2017-10-02T20:00:00+09:00,485500.0,475500.0,477500.0,485500.0
1506949142242.0,1071.6,0.0022,2017-10-02T12:00:00+00:00,2017-10-02T21:00:00+09:00,492000.0,481000.0,481000.0,485500.0
1506952764460.0,1072.6,0.0022,2017-10-02T13:00:00+00:00,2017-10-02T22:00:00+09:00,490500.0,484000.0,486000.0,486500.0
1506956248742.0,1020.2,0.0021,2017-10-02T14:00:00+00:00,2017-10-02T23:00:00+09:00,490000.0,482000.0,486000.0,486500.0
1506959854231.0,1065.5,0.0022,2017-10-02T15:00:00+00:00,2017-10-03T00:00:00+09:00,487500.0,479500.0,487000.0,479500.0
1506963476328.0,1046.7,0.0022,2017-10-02T16:00:00+00:00,2017-10-03T01:00:00+09:00,479000.0,471500.0,478000.0,471500.0
1506967085470.0,1037.85,0.0022,2017-10-02T17:00:00+00:00,2017-10-03T02:00:00+09:00,474000.0,469000.0,472500.0,469000.0
1506970691290.0,1035.95,0.0022,2017-10-02T18:00:00+00:00,2017-10-03T03:00:00+09:00,474000.0,468500.0,468500.0,469000.0
1506974294322.0,1040.7,0.0022,2017-10-02T19:00:00+00:00,2017-10-03T04:00:00+09:00,475000.0,469500.0,472000.0,471000.0
1506977892212.0,1039.6,0.0022,2017-10-02T20:00:00+00:00,2017-10-03T05:00:00+09:00,475000.0,470000.0,475000.0,473500.0
1506981481165.0,1041.0,0.0022,2017-10-02T21:00:00+00:00,2017-10-03T06:00:00+09:00,475500.0,471000.0,472500.0,473000.0
1506985143884.0,1041.0,0.0022,2017-10-02T22:00:00+00:00,2017-10-03T07:00:00+09:00,475000.0,470500.0,473000.0,473500.0
1506988759366.0,1047.2,0.0022,2017-10-02T23:00:00+00:00,2017-10-03T08:00:00+09:00,481500.0,472500.0,472500.0,479500.0
1506992393959.0,1050.0,0.0022,2017-10-03T00:00:00+00:00,2017-10-03T09:00:00+09:00,482500.0,471000.0,482000.0,472000.0
1506995865826.0,999.85,0.0021,2017-10-03T01:00:00+00:00,2017-10-03T10:00:00+09:00,480000.0,470000.0,470000.0,476500.0
1506999517983.0,1047.35,0.0022,2017-10-03T02:00:00+00:00,2017-10-03T11:00:00+09:00,478500.0,473500.0,475000.0,476500.0
1507003159716.0,1047.3,0.0022,2017-10-03T03:00:00+00:00,2017-10-03T12:00:00+09:00,478500.0,474000.0,476500.0,478500.0
1507006798979.0,1048.15,0.0022,2017-10-03T04:00:00+00:00,2017-10-03T13:00:00+09:00,478500.0,474000.0,476000.0,476000.0
1507010241773.0,1004.25,0.0021,2017-10-03T05:00:00+00:00,2017-10-03T14:00:00+09:00,480000.0,475000.0,475000.0,476000.0
1507013861770.0,1051.45,0.0022,2017-10-03T06:00:00+00:00,2017-10-03T15:00:00+09:00,481500.0,475500.0,479000.0,476500.0
1507017524267.0,990.2,0.0021,2017-10-03T07:00:00+00:00,2017-10-03T16:00:00+09:00,477000.0,464000.0,477000.0,467000.0
1507021036389.0,880.25,0.0019,2017-10-03T08:00:00+00:00,2017-10-03T17:00:00+09:00,468000.0,461000.0,463000.0,468000.0
1507024732073.0,838.15,0.0018,2017-10-03T09:00:00+00:00,2017-10-03T18:00:00+09:00,468000.0,461000.0,468000.0,464000.0
1507028386589.0,1010.5,0.0022,2017-10-03T10:00:00+00:00,2017-10-03T19:00:00+09:00,464000.0,452000.0,464000.0,462500.0
1507031902078.0,872.95,0.0019,2017-10-03T11:00:00+00:00,2017-10-03T20:00:00+09:00,463000.0,457500.0,461000.0,458500.0
1507035406153.0,871.55,0.0019,2017-10-03T12:00:00+00:00,2017-10-03T21:00:00+09:00,462500.0,456500.0,459500.0,458500.0
1507039104850.0,818.2,0.0018,2017-10-03T13:00:00+00:00,2017-10-03T22:00:00+09:00,458500.0,450500.0,458500.0,451000.0
1507042624412.0,858.55,0.0019,2017-10-03T14:00:00+00:00,2017-10-03T23:00:00+09:00,457000.0,448000.0,453000.0,450500.0
1507046358670.0,862.7,0.0019,2017-10-03T15:00:00+00:00,2017-10-04T00:00:00+09:00,456000.0,450500.0,453000.0,456000.0
1507049720612.0,911.45,0.002,2017-10-03T16:00:00+00:00,2017-10-04T01:00:00+09:00,458500.0,453000.0,454500.0,453000.0
1507053436420.0,818.9,0.0018,2017-10-03T17:00:00+00:00,2017-10-04T02:00:00+09:00,458000.0,453500.0,455500.0,454500.0
1507057110304.0,868.95,0.0019,2017-10-03T18:00:00+00:00,2017-10-04T03:00:00+09:00,461500.0,454500.0,457500.0,459000.0
1507060770685.0,1003.3,0.0022,2017-10-03T19:00:00+00:00,2017-10-04T04:00:00+09:00,459500.0,453500.0,455000.0,455500.0
1507064258468.0,866.55,0.0019,2017-10-03T20:00:00+00:00,2017-10-04T05:00:00+09:00,459000.0,453500.0,455500.0,455500.0
1507067937336.0,914.85,0.002,2017-10-03T21:00:00+00:00,2017-10-04T06:00:00+09:00,461500.0,453000.0,457000.0,459000.0
1507071592136.0,919.65,0.002,2017-10-03T22:00:00+00:00,2017-10-04T07:00:00+09:00,465000.0,458500.0,458500.0,465000.0
1507074938526.0,830.85,0.0018,2017-10-03T23:00:00+00:00,2017-10-04T08:00:00+09:00,464000.0,459500.0,462000.0,462500.0
1507078761558.0,786.15,0.0017,2017-10-04T00:00:00+00:00,2017-10-04T09:00:00+09:00,466500.0,459000.0,463000.0,459000.0
1507082118380.0,829.1,0.0018,2017-10-04T01:00:00+00:00,2017-10-04T10:00:00+09:00,464500.0,458500.0,460000.0,459500.0
1507085945687.0,874.05,0.0019,2017-10-04T02:00:00+00:00,2017-10-04T11:00:00+09:00,463500.0,457000.0,460500.0,460000.0
1507089468068.0,876.9,0.0019,2017-10-04T03:00:00+00:00,2017-10-04T12:00:00+09:00,465000.0,458500.0,459500.0,460000.0
1507093137183.0,874.4,0.0019,2017-10-04T04:00:00+00:00,2017-10-04T13:00:00+09:00,464500.0,458000.0,459500.0,458000.0
1507096477206.0,874.95,0.0019,2017-10-04T05:00:00+00:00,2017-10-04T14:00:00+09:00,463000.0,458000.0,461500.0,462000.0
1507100326046.0,1010.6,0.0022,2017-10-04T06:00:00+00:00,2017-10-04T15:00:00+09:00,463500.0,454500.0,461000.0,458000.0
1507103841141.0,868.7,0.0019,2017-10-04T07:00:00+00:00,2017-10-04T16:00:00+09:00,459500.0,454000.0,457500.0,458000.0
1507107510655.0,916.3,0.002,2017-10-04T08:00:00+00:00,2017-10-04T17:00:00+09:00,459000.0,456000.0,457000.0,459000.0
1507111198096.0,914.6,0.002,2017-10-04T09:00:00+00:00,2017-10-04T18:00:00+09:00,459000.0,453500.0,459000.0,458000.0
1507114739435.0,906.05,0.002,2017-10-04T10:00:00+00:00,2017-10-04T19:00:00+09:00,458000.0,446000.0,458000.0,451500.0
1507118266010.0,859.25,0.0019,2017-10-04T11:00:00+00:00,2017-10-04T20:00:00+09:00,454000.0,450500.0,452500.0,451500.0
1507121767328.0,902.2,0.002,2017-10-04T12:00:00+00:00,2017-10-04T21:00:00+09:00,454500.0,445500.0,451500.0,446000.0
1507125459526.0,888.8,0.002,2017-10-04T13:00:00+00:00,2017-10-04T22:00:00+09:00,450000.0,440000.0,447000.0,440000.0
1507129199819.0,913.5,0.0021,2017-10-04T14:00:00+00:00,2017-10-04T23:00:00+09:00,440500.0,426000.0,438000.0,426000.0
1507132724532.0,810.65,0.0019,2017-10-04T15:00:00+00:00,2017-10-05T00:00:00+09:00,432500.0,419500.0,423000.0,428500.0
1507136242384.0,849.4,0.002,2017-10-04T16:00:00+00:00,2017-10-05T01:00:00+09:00,431000.0,419500.0,431000.0,425000.0
1507139892605.0,880.7,0.0021,2017-10-04T17:00:00+00:00,2017-10-05T02:00:00+09:00,425500.0,416500.0,425500.0,419000.0
1507143413348.0,787.45,0.0019,2017-10-04T18:00:00+00:00,2017-10-05T03:00:00+09:00,420500.0,409000.0,418000.0,414000.0
1507147126303.0,710.3,0.0017,2017-10-04T19:00:00+00:00,2017-10-05T04:00:00+09:00,419500.0,412500.0,415500.0,418500.0
1507150447932.0,744.9,0.0018,2017-10-04T20:00:00+00:00,2017-10-05T05:00:00+09:00,419000.0,408000.0,419000.0,411500.0
1507154265232.0,824.8,0.002,2017-10-04T21:00:00+00:00,2017-10-05T06:00:00+09:00,417000.0,407000.0,410500.0,413500.0
1507157921321.0,741.95,0.0018,2017-10-04T22:00:00+00:00,2017-10-05T07:00:00+09:00,416000.0,409500.0,412000.0,414500.0
1507161411166.0,827.15,0.002,2017-10-04T23:00:00+00:00,2017-10-05T08:00:00+09:00,415500.0,412000.0,412500.0,413000.0
1507165124604.0,693.1,0.0017,2017-10-05T00:00:00+00:00,2017-10-05T09:00:00+09:00,414000.0,401500.0,412000.0,406500.0
1507168799203.0,824.85,0.002,2017-10-05T01:00:00+00:00,2017-10-05T10:00:00+09:00,416500.0,407500.0,407500.0,414500.0
1507172325132.0,777.85,0.0019,2017-10-05T02:00:00+00:00,2017-10-05T11:00:00+09:00,413000.0,404000.0,412500.0,405500.0
1507175983066.0,857.8,0.0021,2017-10-05T03:00:00+00:00,2017-10-05T12:00:00+09:00,413000.0,404500.0,405500.0,407000.0
1507179510412.0,727.8,0.0018,2017-10-05T04:00:00+00:00,2017-10-05T13:00:00+09:00,409500.0,400000.0,404500.0,409500.0
1507183192401.0,846.3,0.0021,2017-10-05T05:00:00+00:00,2017-10-05T14:00:00+09:00,406500.0,399500.0,406500.0,404500.0
1507186750686.0,812.2,0.002,2017-10-05T06:00:00+00:00,2017-10-05T15:00:00+09:00,410500.0,400500.0,405000.0,407000.0
1507190254864.0,853.85,0.0021,2017-10-05T07:00:00+00:00,2017-10-05T16:00:00+09:00,410000.0,405000.0,408000.0,405000.0
1507193770022.0,812.2,0.002,2017-10-05T08:00:00+00:00,2017-10-05T17:00:00+09:00,408000.0,404500.0,408000.0,405500.0
1507197459881.0,769.05,0.0019,2017-10-05T09:00:00+00:00,2017-10-05T18:00:00+09:00,407500.0,403000.0,405500.0,403000.0
1507201164178.0,652.35,0.0016,2017-10-05T10:00:00+00:00,2017-10-05T19:00:00+09:00,419000.0,403000.0,403000.0,419000.0
1507204709830.0,794.6,0.0019,2017-10-05T11:00:00+00:00,2017-10-05T20:00:00+09:00,424000.0,415500.0,424000.0,419500.0
1507208248300.0,843.0,0.002,2017-10-05T12:00:00+00:00,2017-10-05T21:00:00+09:00,425500.0,418500.0,419500.0,422000.0
1507211909921.0,874.2,0.0021,2017-10-05T13:00:00+00:00,2017-10-05T22:00:00+09:00,424000.0,412000.0,422000.0,413500.0
1507215448897.0,700.6,0.0017,2017-10-05T14:00:00+00:00,2017-10-05T23:00:00+09:00,413000.0,411000.0,413000.0,411000.0
1507219116655.0,859.15,0.0021,2017-10-05T15:00:00+00:00,2017-10-06T00:00:00+09:00,412000.0,407500.0,411000.0,409000.0
1507222780608.0,491.1,0.0012,2017-10-05T16:00:00+00:00,2017-10-06T01:00:00+09:00,412000.0,407500.0,408500.0,409500.0
1507226353702.0,818.65,0.002,2017-10-05T17:00:00+00:00,2017-10-06T02:00:00+09:00,412500.0,403500.0,409500.0,407000.0
1507229871294.0,811.7,0.002,2017-10-05T18:00:00+00:00,2017-10-06T03:00:00+09:00,409000.0,402000.0,406000.0,405000.0
1507233560400.0,726.95,0.0018,2017-10-05T19:00:00+00:00,2017-10-06T04:00:00+09:00,407500.0,401500.0,403000.0,402000.0
1507236877212.0,765.2,0.0019,2017-10-05T20:00:00+00:00,2017-10-06T05:00:00+09:00,406000.0,399000.0,405500.0,402500.0
1507240790048.0,846.85,0.0021,2017-10-05T21:00:00+00:00,2017-10-06T06:00:00+09:00,405000.0,400500.0,402500.0,404500.0
1507244283059.0,811.55,0.002,2017-10-05T22:00:00+00:00,2017-10-06T07:00:00+09:00,408500.0,403000.0,403000.0,404500.0
1507247940949.0,770.8,0.0019,2017-10-05T23:00:00+00:00,2017-10-06T08:00:00+09:00,408500.0,403000.0,404500.0,406000.0
1507251448057.0,690.3,0.0017,2017-10-06T00:00:00+00:00,2017-10-06T09:00:00+09:00,408000.0,403000.0,405500.0,406000.0
1507255063568.0,653.9,0.0016,2017-10-06T01:00:00+00:00,2017-10-06T10:00:00+09:00,411500.0,405500.0,408000.0,405500.0
1507258731806.0,779.3,0.0019,2017-10-06T02:00:00+00:00,2017-10-06T11:00:00+09:00,416500.0,406000.0,407000.0,416500.0
1507262258023.0,749.75,0.0018,2017-10-06T03:00:00+00:00,2017-10-06T12:00:00+09:00,419500.0,414500.0,415500.0,415000.0
1507265928388.0,925.65,0.0022,2017-10-06T04:00:00+00:00,2017-10-06T13:00:00+09:00,424500.0,415000.0,415000.0,424500.0
1507269593560.0,843.3,0.002,2017-10-06T05:00:00+00:00,2017-10-06T14:00:00+09:00,424000.0,420000.0,423000.0,422000.0
1507273137014.0,756.95,0.0018,2017-10-06T06:00:00+00:00,2017-10-06T15:00:00+09:00,424500.0,417000.0,422000.0,420500.0
1507276677926.0,837.45,0.002,2017-10-06T07:00:00+00:00,2017-10-06T16:00:00+09:00,420500.0,416500.0,420000.0,418000.0
1507280382368.0,830.3,0.002,2017-10-06T08:00:00+00:00,2017-10-06T17:00:00+09:00,418500.0,409000.0,417500.0,416000.0
1507283864417.0,874.0,0.0021,2017-10-06T09:00:00+00:00,2017-10-06T18:00:00+09:00,422500.0,413000.0,416000.0,422500.0
1507287511462.0,920.35,0.0022,2017-10-06T10:00:00+00:00,2017-10-06T19:00:00+09:00,422500.0,414500.0,414500.0,415000.0
1507291050229.0,877.15,0.0021,2017-10-06T11:00:00+00:00,2017-10-06T20:00:00+09:00,420000.0,415000.0,415500.0,417000.0
1507294683543.0,922.4,0.0022,2017-10-06T12:00:00+00:00,2017-10-06T21:00:00+09:00,422000.0,415500.0,420000.0,415500.0
1507298342248.0,914.45,0.0022,2017-10-06T13:00:00+00:00,2017-10-06T22:00:00+09:00,420500.0,411500.0,418000.0,420000.0
1507301975608.0,929.35,0.0022,2017-10-06T14:00:00+00:00,2017-10-06T23:00:00+09:00,425500.0,417500.0,417500.0,424000.0
1507305470699.0,883.5,0.0021,2017-10-06T15:00:00+00:00,2017-10-07T00:00:00+09:00,426000.0,416000.0,421500.0,419000.0
1507309109050.0,923.5,0.0022,2017-10-06T16:00:00+00:00,2017-10-07T01:00:00+09:00,423000.0,416000.0,420000.0,420500.0
1507312758557.0,921.0,0.0022,2017-10-06T17:00:00+00:00,2017-10-07T02:00:00+09:00,424500.0,415500.0,421000.0,424500.0
1507316390295.0,924.95,0.0022,2017-10-06T18:00:00+00:00,2017-10-07T03:00:00+09:00,423500.0,418000.0,419000.0,423000.0
1507319912387.0,883.2,0.0021,2017-10-06T19:00:00+00:00,2017-10-07T04:00:00+09:00,423500.0,418500.0,421500.0,423000.0
1507323538004.0,929.2,0.0022,2017-10-06T20:00:00+00:00,2017-10-07T05:00:00+09:00,425000.0,418500.0,422500.0,425000.0
1507327161626.0,931.7,0.0022,2017-10-06T21:00:00+00:00,2017-10-07T06:00:00+09:00,426500.0,419500.0,421500.0,422500.0
1507330781557.0,927.3,0.0022,2017-10-06T22:00:00+00:00,2017-10-07T07:00:00+09:00,426000.0,416000.0,421500.0,419000.0
1507334243172.0,873.8,0.0021,2017-10-06T23:00:00+00:00,2017-10-07T08:00:00+09:00,419500.0,412000.0,414000.0,417500.0
1507337877354.0,912.7,0.0022,2017-10-07T00:00:00+00:00,2017-10-07T09:00:00+09:00,419000.0,412000.0,417500.0,414000.0
1507341566346.0,912.4,0.0022,2017-10-07T01:00:00+00:00,2017-10-07T10:00:00+09:00,418000.0,412000.0,412500.0,413000.0
1507345085221.0,872.85,0.0021,2017-10-07T02:00:00+00:00,2017-10-07T11:00:00+09:00,418000.0,412500.0,413500.0,418000.0
1507348734884.0,912.8,0.0022,2017-10-07T03:00:00+00:00,2017-10-07T12:00:00+09:00,418500.0,413000.0,417500.0,415000.0
1507352378673.0,910.4,0.0022,2017-10-07T04:00:00+00:00,2017-10-07T13:00:00+09:00,415000.0,410000.0,414000.0,411500.0
1507355859219.0,870.75,0.0021,2017-10-07T05:00:00+00:00,2017-10-07T14:00:00+09:00,418500.0,411500.0,413000.0,411500.0
1507359493576.0,909.85,0.0022,2017-10-07T06:00:00+00:00,2017-10-07T15:00:00+09:00,418000.0,409000.0,415500.0,413000.0
1507363172076.0,909.95,0.0022,2017-10-07T07:00:00+00:00,2017-10-07T16:00:00+09:00,416000.0,410500.0,415000.0,415500.0
1507366670253.0,872.3,0.0021,2017-10-07T08:00:00+00:00,2017-10-07T17:00:00+09:00,417000.0,411500.0,414000.0,416500.0
1507370348677.0,910.4,0.0022,2017-10-07T09:00:00+00:00,2017-10-07T18:00:00+09:00,416000.0,411500.0,415500.0,411500.0
1507373976131.0,906.3,0.0022,2017-10-07T10:00:00+00:00,2017-10-07T19:00:00+09:00,415000.0,410000.0,415000.0,411000.0
1507377593594.0,910.2,0.0022,2017-10-07T11:00:00+00:00,2017-10-07T20:00:00+09:00,416500.0,410500.0,412500.0,415000.0
1507381067771.0,866.85,0.0021,2017-10-07T12:00:00+00:00,2017-10-07T21:00:00+09:00,415000.0,410000.0,412500.0,413000.0
1507384708247.0,907.0,0.0022,2017-10-07T13:00:00+00:00,2017-10-07T22:00:00+09:00,416000.0,407000.0,413500.0,415000.0
1507388354337.0,905.2,0.0022,2017-10-07T14:00:00+00:00,2017-10-07T23:00:00+09:00,414500.0,408500.0,414000.0,411000.0
1507391981631.0,900.45,0.0022,2017-10-07T15:00:00+00:00,2017-10-08T00:00:00+09:00,412500.0,404000.0,409500.0,407500.0
1507395442875.0,858.5,0.0021,2017-10-07T16:00:00+00:00,2017-10-08T01:00:00+09:00,412000.0,406000.0,408500.0,408500.0
1507399100881.0,902.8,0.0022,2017-10-07T17:00:00+00:00,2017-10-08T02:00:00+09:00,412500.0,407500.0,408500.0,408000.0
1507402728545.0,899.0,0.0022,2017-10-07T18:00:00+00:00,2017-10-08T03:00:00+09:00,412000.0,405500.0,412000.0,409500.0
1507406389449.0,897.5,0.0022,2017-10-07T19:00:00+00:00,2017-10-08T04:00:00+09:00,411000.0,405500.0,411000.0,406500.0
1507409907479.0,855.75,0.0021,2017-10-07T20:00:00+00:00,2017-10-08T05:00:00+09:00,410000.0,406000.0,406500.0,410000.0
1507413569208.0,895.65,0.0022,2017-10-07T21:00:00+00:00,2017-10-08T06:00:00+09:00,410500.0,404500.0,410500.0,407500.0
1507417190734.0,900.4,0.0022,2017-10-07T22:00:00+00:00,2017-10-08T07:00:00+09:00,413500.0,407000.0,407500.0,413500.0
1507420695028.0,862.7,0.0021,2017-10-07T23:00:00+00:00,2017-10-08T08:00:00+09:00,414500.0,408000.0,414500.0,411000.0
1507424352111.0,901.65,0.0022,2017-10-08T00:00:00+00:00,2017-10-08T09:00:00+09:00,413000.0,404500.0,409000.0,412000.0
1507427977543.0,901.5,0.0022,2017-10-08T01:00:00+00:00,2017-10-08T10:00:00+09:00,412000.0,406000.0,411500.0,411000.0
1507431476679.0,862.55,0.0021,2017-10-08T02:00:00+00:00,2017-10-08T11:00:00+09:00,412000.0,408000.0,411000.0,411500.0
1507435132676.0,901.25,0.0022,2017-10-08T03:00:00+00:00,2017-10-08T12:00:00+09:00,412000.0,406000.0,410500.0,411000.0
1507438783912.0,898.75,0.0022,2017-10-08T04:00:00+00:00,2017-10-08T13:00:00+09:00,411500.0,405500.0,411500.0,410000.0
1507442248398.0,856.2,0.0021,2017-10-08T05:00:00+00:00,2017-10-08T14:00:00+09:00,411500.0,406000.0,409500.0,408000.0
1507445891252.0,902.65,0.0022,2017-10-08T06:00:00+00:00,2017-10-08T15:00:00+09:00,413000.0,405500.0,405500.0,412000.0
1507449542989.0,901.6,0.0022,2017-10-08T07:00:00+00:00,2017-10-08T16:00:00+09:00,413000.0,406000.0,408000.0,410500.0
1507453056802.0,862.55,0.0021,2017-10-08T08:00:00+00:00,2017-10-08T17:00:00+09:00,412500.0,407500.0,410500.0,407500.0
1507456693993.0,900.7,0.0022,2017-10-08T09:00:00+00:00,2017-10-08T18:00:00+09:00,412000.0,407000.0,410500.0,408000.0
1507460317327.0,897.6,0.0022,2017-10-08T10:00:00+00:00,2017-10-08T19:00:00+09:00,409500.0,407000.0,407500.0,408000.0
1507463964473.0,892.7,0.0022,2017-10-08T11:00:00+00:00,2017-10-08T20:00:00+09:00,409000.0,402500.0,408000.0,404500.0
1507467443523.0,846.75,0.0021,2017-10-08T12:00:00+00:00,2017-10-08T21:00:00+09:00,406500.0,400500.0,405000.0,402500.0
1507471148914.0,880.55,0.0022,2017-10-08T13:00:00+00:00,2017-10-08T22:00:00+09:00,403500.0,398000.0,401000.0,402000.0
1507474800590.0,889.0,0.0022,2017-10-08T14:00:00+00:00,2017-10-08T23:00:00+09:00,409500.0,401000.0,405500.0,401500.0
1507478298196.0,841.95,0.0021,2017-10-08T15:00:00+00:00,2017-10-09T00:00:00+09:00,406000.0,394500.0,401500.0,405500.0
1507481955673.0,881.95,0.0022,2017-10-08T16:00:00+00:00,2017-10-09T01:00:00+09:00,405000.0,397000.0,403000.0,403500.0
1507485479397.0,840.6,0.0021,2017-10-08T17:00:00+00:00,2017-10-09T02:00:00+09:00,403500.0,396000.0,398500.0,400500.0
1507489177336.0,882.2,0.0022,2017-10-08T18:00:00+00:00,2017-10-09T03:00:00+09:00,405000.0,398000.0,402500.0,403500.0
1507492751313.0,840.85,0.0021,2017-10-08T19:00:00+00:00,2017-10-09T04:00:00+09:00,404000.0,398000.0,400500.0,400000.0
1507496382379.0,824.15,0.0021,2017-10-08T20:00:00+00:00,2017-10-09T05:00:00+09:00,402500.0,382500.0,402500.0,386500.0
1507499972469.0,860.05,0.0022,2017-10-08T21:00:00+00:00,2017-10-09T06:00:00+09:00,396000.0,384500.0,384500.0,391000.0
1507503463133.0,811.3,0.0021,2017-10-08T22:00:00+00:00,2017-10-09T07:00:00+09:00,392000.0,379000.0,390000.0,383500.0
1507507111719.0,850.05,0.0022,2017-10-08T23:00:00+00:00,2017-10-09T08:00:00+09:00,391500.0,383000.0,383000.0,389000.0
1507510776994.0,849.75,0.0022,2017-10-09T00:00:00+00:00,2017-10-09T09:00:00+09:00,389500.0,378500.0,389000.0,389500.0
1507514251324.0,812.85,0.0021,2017-10-09T01:00:00+00:00,2017-10-09T10:00:00+09:00,392500.0,382500.0,386500.0,389000.0
1507517877406.0,852.1,0.0022,2017-10-09T02:00:00+00:00,2017-10-09T11:00:00+09:00,392000.0,382500.0,389000.0,386500.0
