	날짜	시가	종가	고가	저가	거래량
0	2018.05.28	15900.0	16200.0	16200.0	15400.0	36691.0
1	2018.05.25	15850.0	15900.0	16200.0	15650.0	28275.0
2	2018.05.24	17200.0	16250.0	17200.0	16200.0	91497.0
3	2018.05.23	16000.0	17100.0	17200.0	15800.0	160040.0
4	2018.05.21	15900.0	15900.0	16150.0	15850.0	15589.0
5	2018.05.18	16050.0	15800.0	16250.0	15650.0	39421.0
6	2018.05.17	15500.0	16050.0	16500.0	15500.0	57349.0
7	2018.05.16	16300.0	15650.0	16300.0	15450.0	38494.0
8	2018.05.15	15700.0	16400.0	16600.0	15450.0	139882.0
9	2018.05.14	15950.0	15700.0	15950.0	15400.0	28060.0
10	2018.05.11	15250.0	15750.0	15900.0	15100.0	37422.0
11	2018.05.10	15100.0	15100.0	15150.0	14800.0	11574.0
12	2018.05.09	14900.0	14850.0	15100.0	14300.0	23382.0
13	2018.05.08	14900.0	14750.0	15250.0	14650.0	35631.0
14	2018.05.04	15250.0	14650.0	15250.0	14650.0	12843.0
15	2018.05.03	14800.0	15250.0	15450.0	14750.0	30787.0
16	2018.05.02	14300.0	14900.0	15250.0	14200.0	43950.0
17	2018.04.30	14050.0	13900.0	14150.0	13600.0	21626.0
18	2018.04.27	14500.0	14150.0	14500.0	14100.0	12342.0
19	2018.04.26	14400.0	14200.0	14500.0	14150.0	13699.0
20	2018.04.25	14550.0	14450.0	14550.0	14200.0	19461.0
21	2018.04.24	14550.0	14550.0	14700.0	14350.0	7934.0
22	2018.04.23	14750.0	14550.0	14750.0	14400.0	11190.0
23	2018.04.20	14700.0	14750.0	14950.0	14500.0	12018.0
24	2018.04.19	14650.0	14750.0	15000.0	14650.0	11727.0
25	2018.04.18	15000.0	14800.0	15000.0	14600.0	14512.0
26	2018.04.17	15350.0	15000.0	15350.0	14700.0	10504.0
27	2018.04.16	15350.0	15200.0	15350.0	14600.0	12516.0
28	2018.04.13	15300.0	15150.0	15450.0	14900.0	17565.0
29	2018.04.12	15450.0	15150.0	15450.0	14900.0	27386.0
30	2018.04.11	14250.0	14900.0	15150.0	14250.0	26760.0
31	2018.04.10	14350.0	14200.0	14350.0	14000.0	9459.0
32	2018.04.09	13950.0	14450.0	14450.0	13800.0	12694.0
33	2018.04.06	13500.0	14000.0	14000.0	13500.0	28991.0
34	2018.04.05	13300.0	13450.0	13900.0	13300.0	41311.0
35	2018.04.04	14550.0	13150.0	14550.0	12800.0	90732.0
36	2018.04.03	14850.0	14300.0	14850.0	14200.0	31225.0
37	2018.04.02	15150.0	14850.0	15250.0	14750.0	15556.0
38	2018.03.30	15550.0	15100.0	15550.0	14550.0	8843.0
39	2018.03.29	14800.0	15200.0	15200.0	14800.0	30290.0
40	2018.03.28	14900.0	14800.0	15150.0	14750.0	12997.0
41	2018.03.27	15350.0	14900.0	15400.0	14700.0	30491.0
42	2018.03.26	14800.0	15350.0	15350.0	14550.0	20518.0
43	2018.03.23	15500.0	15000.0	15500.0	14900.0	35051.0
44	2018.03.22	16250.0	15850.0	16300.0	15650.0	13707.0
45	2018.03.21	15800.0	16300.0	16350.0	15800.0	25443.0
46	2018.03.20	16100.0	15700.0	16150.0	15600.0	12493.0
47	2018.03.19	16500.0	16150.0	16600.0	15850.0	8675.0
48	2018.03.16	16300.0	16450.0	16500.0	16050.0	15807.0
49	2018.03.15	16200.0	16300.0	16400.0	15900.0	12732.0
50	2018.03.14	16000.0	16200.0	16350.0	15850.0	20809.0
51	2018.03.13	15600.0	16050.0	16050.0	15550.0	35569.0
52	2018.03.12	15650.0	15600.0	15900.0	15450.0	18834.0
53	2018.03.09	15450.0	15450.0	15600.0	15300.0	15380.0
54	2018.03.08	14800.0	15300.0	15400.0	14800.0	9567.0
55	2018.03.07	14950.0	14800.0	15000.0	14700.0	6565.0
56	2018.03.06	14800.0	14800.0	15100.0	14650.0	14276.0
57	2018.03.05	14850.0	14800.0	15050.0	14800.0	15782.0
58	2018.03.02	15000.0	15100.0	15100.0	14900.0	12537.0
59	2018.02.28	15550.0	15150.0	15650.0	15150.0	17189.0
60	2018.02.27	15650.0	15700.0	16250.0	15400.0	62961.0
61	2018.02.26	15150.0	15050.0	15350.0	15000.0	10694.0
62	2018.02.23	15100.0	15300.0	15350.0	14500.0	24464.0
