	날짜	시가	종가	고가	저가	거래량
0	2018.05.28	8880.0	8740.0	8880.0	8400.0	573814.0
1	2018.05.25	9280.0	8920.0	9390.0	8920.0	270947.0
2	2018.05.24	10250.0	9300.0	10250.0	9130.0	610635.0
3	2018.05.23	11150.0	10250.0	11250.0	10100.0	315783.0
4	2018.05.21	11200.0	11250.0	11350.0	10900.0	135188.0
5	2018.05.18	11000.0	11100.0	11350.0	10750.0	211948.0
6	2018.05.17	11100.0	11000.0	11300.0	10650.0	162831.0
7	2018.05.16	10850.0	10850.0	11350.0	10550.0	218729.0
8	2018.05.15	10850.0	11250.0	11300.0	10400.0	518971.0
9	2018.05.14	11650.0	10950.0	11800.0	10750.0	417575.0
10	2018.05.11	11650.0	11800.0	12350.0	11550.0	241850.0
11	2018.05.10	12050.0	11650.0	12200.0	11450.0	259435.0
12	2018.05.09	12000.0	12100.0	12500.0	11000.0	473182.0
13	2018.05.08	13800.0	11850.0	13900.0	11800.0	666146.0
14	2018.05.04	12200.0	12900.0	13050.0	12100.0	573425.0
15	2018.05.03	12150.0	12250.0	12550.0	11950.0	415692.0
16	2018.05.02	11200.0	12150.0	12600.0	10850.0	1000271.0
17	2018.04.30	12450.0	12350.0	14400.0	11650.0	1412232.0
18	2018.04.27	13350.0	12650.0	13350.0	12050.0	603312.0
19	2018.04.26	14050.0	13300.0	14150.0	13200.0	517143.0
20	2018.04.25	13500.0	13800.0	13800.0	12900.0	735968.0
21	2018.04.24	12550.0	13000.0	13400.0	12400.0	432364.0
22	2018.04.23	12200.0	12750.0	12900.0	11650.0	534040.0
23	2018.04.20	12250.0	12400.0	12650.0	11600.0	363312.0
24	2018.04.19	12850.0	12250.0	12900.0	11600.0	669186.0
25	2018.04.18	14400.0	13050.0	14800.0	12550.0	1303899.0
26	2018.04.17	13800.0	13850.0	14050.0	13250.0	1005748.0
27	2018.04.16	13100.0	13400.0	14500.0	12800.0	1680576.0
28	2018.04.13	11950.0	12850.0	13650.0	11900.0	1538925.0
29	2018.04.12	13000.0	12300.0	13200.0	11900.0	891129.0
30	2018.04.11	12750.0	12750.0	13850.0	12600.0	2584491.0
31	2018.04.10	12100.0	12350.0	12450.0	11500.0	1037280.0
32	2018.04.09	11800.0	12150.0	12450.0	11500.0	1682062.0
33	2018.04.06	12850.0	11850.0	13500.0	11600.0	3702888.0
34	2018.04.05	10250.0	13100.0	13100.0	10100.0	8122646.0
35	2018.04.04	10350.0	10100.0	10700.0	9980.0	713141.0
36	2018.04.03	10150.0	10350.0	10900.0	9980.0	712833.0
37	2018.04.02	9850.0	10400.0	10700.0	9610.0	1207830.0
38	2018.03.30	9700.0	9640.0	9850.0	9450.0	434002.0
39	2018.03.29	9460.0	9680.0	9950.0	9290.0	584382.0
40	2018.03.28	9650.0	9450.0	9850.0	9410.0	525623.0
41	2018.03.27	9510.0	9820.0	10000.0	9370.0	815519.0
42	2018.03.26	9100.0	9500.0	9800.0	9070.0	502643.0
43	2018.03.23	9680.0	9350.0	10000.0	9290.0	1033021.0
44	2018.03.22	8990.0	9550.0	10400.0	8700.0	1608326.0
45	2018.03.21	8030.0	8990.0	9480.0	7510.0	1993447.0
46	2018.03.20	8700.0	8020.0	8840.0	7260.0	1833444.0
47	2018.03.19	10650.0	10000.0	10750.0	9920.0	854434.0
48	2018.03.16	10150.0	10600.0	11000.0	9940.0	1318614.0
49	2018.03.15	9810.0	10250.0	10500.0	9590.0	952669.0
50	2018.03.14	9500.0	9850.0	9870.0	9400.0	629816.0
51	2018.03.13	9970.0	9650.0	9970.0	9550.0	841227.0
52	2018.03.12	10250.0	10150.0	10750.0	9980.0	1540142.0
53	2018.03.09	9870.0	10100.0	10200.0	9580.0	1492815.0
54	2018.03.08	9760.0	10050.0	10200.0	9380.0	1740617.0
55	2018.03.07	10650.0	10050.0	10700.0	9500.0	3067290.0
56	2018.03.06	10300.0	9990.0	11250.0	9320.0	8168926.0
57	2018.03.05	7000.0	8690.0	8690.0	6780.0	2134790.0
58	2018.03.02	6430.0	6690.0	6770.0	6310.0	85316.0
