	날짜	시가	종가	고가	저가	거래량
1	2018.05.28	9260.0	9290.0	9330.0	9160.0	13716.0
2	2018.05.25	9420.0	9350.0	9430.0	9220.0	16519.0
3	2018.05.24	9050.0	9420.0	9470.0	9050.0	28915.0
4	2018.05.23	9110.0	9150.0	9150.0	8980.0	10545.0
5	2018.05.21	9130.0	9040.0	9130.0	9000.0	2422.0
9	2018.05.18	9090.0	9010.0	9090.0	8950.0	788.0
10	2018.05.17	8980.0	8990.0	9080.0	8900.0	6475.0
11	2018.05.16	9030.0	8980.0	9030.0	8930.0	15836.0
12	2018.05.15	9030.0	8980.0	9090.0	8960.0	8251.0
13	2018.05.14	9020.0	9030.0	9090.0	8960.0	10673.0
16	2018.05.11	9040.0	9020.0	9080.0	8980.0	1877.0
17	2018.05.10	9100.0	9050.0	9100.0	8960.0	5507.0
18	2018.05.09	9000.0	9000.0	9030.0	8900.0	3744.0
19	2018.05.08	9010.0	9010.0	9020.0	8900.0	6513.0
20	2018.05.04	9010.0	8930.0	9010.0	8920.0	4420.0
24	2018.05.03	8980.0	9010.0	9080.0	8920.0	8537.0
25	2018.05.02	9020.0	9070.0	9080.0	8950.0	5055.0
26	2018.04.30	9140.0	9050.0	9140.0	8910.0	8153.0
27	2018.04.27	9060.0	9070.0	9070.0	8940.0	8820.0
28	2018.04.26	8970.0	9060.0	9120.0	8970.0	3865.0
31	2018.04.25	9130.0	9030.0	9140.0	9030.0	9884.0
32	2018.04.24	9130.0	9130.0	9140.0	9040.0	14056.0
33	2018.04.23	9080.0	9050.0	9140.0	8980.0	18468.0
34	2018.04.20	9000.0	9000.0	9100.0	8880.0	15694.0
35	2018.04.19	9060.0	9000.0	9060.0	8900.0	12534.0
39	2018.04.18	9030.0	8990.0	9030.0	8930.0	4766.0
40	2018.04.17	9000.0	9030.0	9050.0	9000.0	5146.0
41	2018.04.16	9000.0	9000.0	9010.0	8850.0	8692.0
42	2018.04.13	9130.0	9010.0	9130.0	8970.0	4689.0
43	2018.04.12	9000.0	9130.0	9150.0	8960.0	10050.0
46	2018.04.11	8980.0	9130.0	9130.0	8860.0	12733.0
47	2018.04.10	8790.0	8870.0	9010.0	8790.0	5261.0
48	2018.04.09	8980.0	8790.0	8990.0	8790.0	12587.0
49	2018.04.06	8950.0	8990.0	9000.0	8900.0	4844.0
50	2018.04.05	8880.0	9010.0	9010.0	8880.0	8385.0
54	2018.04.04	9000.0	9000.0	9100.0	8980.0	8154.0
55	2018.04.03	8820.0	9000.0	9060.0	8820.0	7338.0
56	2018.04.02	8860.0	9000.0	9010.0	8830.0	6878.0
57	2018.03.30	8700.0	8830.0	9030.0	8680.0	2660.0
58	2018.03.29	8700.0	8700.0	9080.0	8640.0	12260.0
61	2018.03.28	9050.0	8630.0	9050.0	8580.0	22802.0
62	2018.03.27	8930.0	9000.0	9020.0	8930.0	9619.0
63	2018.03.26	9180.0	9000.0	9180.0	8900.0	10391.0
64	2018.03.23	9120.0	9010.0	9670.0	8940.0	18330.0
65	2018.03.22	9370.0	9320.0	9370.0	9240.0	13138.0
69	2018.03.21	9400.0	9370.0	9500.0	9300.0	4627.0
70	2018.03.20	9450.0	9400.0	9450.0	9300.0	1785.0
71	2018.03.19	9490.0	9450.0	9500.0	9390.0	2327.0
72	2018.03.16	9500.0	9500.0	9580.0	9360.0	2300.0
73	2018.03.15	9400.0	9500.0	9500.0	9370.0	9765.0
76	2018.03.14	9410.0	9370.0	9430.0	9320.0	4723.0
77	2018.03.13	9440.0	9400.0	9440.0	9280.0	3681.0
78	2018.03.12	9430.0	9400.0	9430.0	9330.0	8129.0
79	2018.03.09	9390.0	9340.0	9390.0	9290.0	10545.0
80	2018.03.08	9210.0	9340.0	9440.0	9210.0	4744.0
84	2018.03.07	9330.0	9330.0	9360.0	9190.0	7696.0
85	2018.03.06	9300.0	9330.0	9380.0	9250.0	13382.0
86	2018.03.05	9300.0	9310.0	9470.0	9160.0	8427.0
87	2018.03.02	9300.0	9300.0	9490.0	9290.0	3078.0
88	2018.02.28	9560.0	9430.0	9560.0	9360.0	3770.0
91	2018.02.27	9650.0	9420.0	9650.0	9340.0	4471.0
92	2018.02.26	9480.0	9430.0	9590.0	9380.0	8033.0
93	2018.02.23	9380.0	9440.0	9500.0	9350.0	6416.0
94	2018.02.22	9620.0	9330.0	9620.0	9310.0	4459.0
95	2018.02.21	9590.0	9300.0	9590.0	9150.0	22868.0
99	2018.02.20	9430.0	9520.0	9660.0	9430.0	2310.0
100	2018.02.19	9510.0	9400.0	9540.0	9370.0	3611.0
101	2018.02.14	9420.0	9410.0	9450.0	9340.0	2246.0
102	2018.02.13	9420.0	9360.0	9440.0	9350.0	4678.0
103	2018.02.12	9420.0	9360.0	9440.0	9340.0	4301.0
106	2018.02.09	9520.0	9360.0	9520.0	9310.0	13380.0
107	2018.02.08	9620.0	9570.0	9800.0	9570.0	8232.0
108	2018.02.07	9930.0	9570.0	10000.0	9570.0	7292.0
109	2018.02.06	9910.0	9930.0	9970.0	9570.0	15924.0
110	2018.02.05	10000.0	10000.0	10150.0	9960.0	15467.0
114	2018.02.02	10250.0	10150.0	10500.0	10100.0	17517.0
115	2018.02.01	10450.0	10400.0	10450.0	10150.0	10475.0
116	2018.01.31	10200.0	10350.0	10550.0	10000.0	28518.0
117	2018.01.30	10150.0	10050.0	10350.0	10000.0	18642.0
118	2018.01.29	10000.0	10000.0	10200.0	9910.0	23766.0
121	2018.01.26	9660.0	9930.0	10100.0	9660.0	31881.0
122	2018.01.25	9520.0	9650.0	9700.0	9520.0	15484.0
123	2018.01.24	9640.0	9640.0	9700.0	9480.0	5591.0
124	2018.01.23	9510.0	9580.0	9670.0	9490.0	8860.0
125	2018.01.22	9550.0	9520.0	9550.0	9450.0	9854.0
