	날짜	시가	종가	고가	저가	거래량
0	2018.05.28	59900.0	59300.0	60500.0	58900.0	121280.0
1	2018.05.25	60200.0	60200.0	60600.0	59700.0	114987.0
2	2018.05.24	59700.0	60000.0	60600.0	59500.0	74940.0
3	2018.05.23	60000.0	59700.0	61000.0	59100.0	172085.0
4	2018.05.21	60900.0	61400.0	61600.0	60000.0	63360.0
5	2018.05.18	60300.0	60600.0	60900.0	59900.0	109407.0
6	2018.05.17	61200.0	60500.0	61400.0	60500.0	130233.0
7	2018.05.16	61000.0	61800.0	61900.0	61000.0	139046.0
8	2018.05.15	60700.0	60800.0	61700.0	60500.0	127725.0
9	2018.05.14	60700.0	61500.0	61900.0	60700.0	88582.0
10	2018.05.11	60400.0	61400.0	61600.0	60000.0	112892.0
11	2018.05.10	61200.0	59800.0	61500.0	59600.0	258369.0
12	2018.05.09	61100.0	61300.0	62500.0	60800.0	200680.0
13	2018.05.08	61500.0	61500.0	62400.0	61000.0	196401.0
14	2018.05.04	63000.0	61800.0	63100.0	61700.0	174738.0
15	2018.05.03	62900.0	63100.0	63500.0	62300.0	166873.0
16	2018.05.02	63500.0	62400.0	63600.0	62100.0	136655.0
17	2018.04.30	62100.0	62900.0	63500.0	62000.0	198039.0
18	2018.04.27	62300.0	61900.0	63300.0	61800.0	136488.0
19	2018.04.26	63700.0	62800.0	63800.0	62500.0	95300.0
20	2018.04.25	63200.0	63100.0	63200.0	62000.0	121582.0
21	2018.04.24	63300.0	62700.0	63800.0	62400.0	196139.0
22	2018.04.23	60800.0	62700.0	62800.0	60600.0	163516.0
23	2018.04.20	60000.0	60400.0	60700.0	59500.0	89065.0
24	2018.04.19	60700.0	59900.0	61100.0	59900.0	102007.0
25	2018.04.18	60100.0	60900.0	61400.0	60000.0	160149.0
26	2018.04.17	59900.0	60500.0	60900.0	59800.0	113109.0
27	2018.04.16	59900.0	59800.0	60300.0	59300.0	119985.0
28	2018.04.13	59000.0	59500.0	59900.0	58700.0	127595.0
29	2018.04.12	59700.0	58800.0	59900.0	58800.0	141012.0
30	2018.04.11	59900.0	58800.0	60000.0	58800.0	163320.0
31	2018.04.10	60500.0	60200.0	60800.0	59800.0	120020.0
32	2018.04.09	60500.0	61000.0	61100.0	60300.0	61518.0
33	2018.04.06	61400.0	60500.0	61800.0	60300.0	148869.0
34	2018.04.05	61800.0	61300.0	62700.0	61200.0	106541.0
35	2018.04.04	61700.0	61900.0	62500.0	60800.0	137952.0
36	2018.04.03	63600.0	61700.0	63600.0	61100.0	232759.0
37	2018.04.02	64600.0	63800.0	65600.0	63500.0	113096.0
38	2018.03.30	66500.0	65000.0	66500.0	64900.0	71434.0
39	2018.03.29	65000.0	66000.0	66000.0	64300.0	96366.0
40	2018.03.28	64500.0	65200.0	65300.0	64200.0	81731.0
41	2018.03.27	64900.0	64700.0	65800.0	64500.0	110708.0
42	2018.03.26	65500.0	64900.0	66200.0	64800.0	115575.0
43	2018.03.23	67000.0	65800.0	67100.0	65600.0	154392.0
44	2018.03.22	67000.0	67700.0	68400.0	67000.0	143350.0
45	2018.03.21	66600.0	66900.0	67800.0	66500.0	89052.0
46	2018.03.20	66300.0	66800.0	67300.0	66300.0	61263.0
47	2018.03.19	67500.0	66800.0	67500.0	66500.0	107211.0
48	2018.03.16	66800.0	67100.0	67700.0	66800.0	108386.0
49	2018.03.15	67900.0	67200.0	67900.0	66600.0	120227.0
