	날짜	시가	종가	고가	저가	거래량
0	2018.05.28	14800.0	13900.0	14800.0	13900.0	8495.0
1	2018.05.25	14400.0	14200.0	14500.0	13950.0	12883.0
2	2018.05.24	14200.0	14300.0	14700.0	14150.0	11696.0
3	2018.05.23	14400.0	14200.0	14400.0	14100.0	8010.0
4	2018.05.21	14650.0	14400.0	14750.0	14350.0	16678.0
5	2018.05.18	13950.0	14650.0	14650.0	13750.0	24107.0
6	2018.05.17	13900.0	13950.0	14050.0	13600.0	25012.0
7	2018.05.16	13400.0	13950.0	17550.0	13300.0	195750.0
8	2018.05.15	13600.0	13550.0	13600.0	13400.0	1649.0
9	2018.05.14	13750.0	13700.0	14050.0	13400.0	7389.0
10	2018.05.11	13400.0	13550.0	13600.0	13300.0	1681.0
11	2018.05.10	13600.0	13350.0	13600.0	13300.0	7044.0
12	2018.05.09	13500.0	13600.0	13650.0	13300.0	3721.0
13	2018.05.08	13250.0	13550.0	13550.0	13250.0	2681.0
14	2018.05.04	13400.0	13500.0	13500.0	13150.0	1490.0
15	2018.05.03	13750.0	13400.0	13850.0	13400.0	3427.0
16	2018.05.02	14000.0	13850.0	14100.0	13700.0	3536.0
17	2018.04.30	14050.0	13800.0	14150.0	13800.0	2643.0
18	2018.04.27	14200.0	14100.0	14300.0	14100.0	11596.0
19	2018.04.26	14150.0	14150.0	14250.0	14000.0	17517.0
20	2018.04.25	14050.0	14150.0	14350.0	13900.0	16790.0
21	2018.04.24	13900.0	14050.0	14100.0	13800.0	7704.0
22	2018.04.23	13800.0	13800.0	13950.0	13500.0	14855.0
23	2018.04.20	14000.0	13800.0	14000.0	13750.0	15668.0
24	2018.04.19	14100.0	14050.0	14100.0	13800.0	12404.0
25	2018.04.18	14100.0	14100.0	14400.0	14000.0	5180.0
26	2018.04.17	14600.0	14300.0	14600.0	13950.0	9541.0
27	2018.04.16	14700.0	14200.0	14700.0	13950.0	18530.0
28	2018.04.13	14450.0	14200.0	14600.0	14150.0	13922.0
29	2018.04.12	14200.0	14550.0	14650.0	13900.0	42440.0
30	2018.04.11	14150.0	14050.0	14600.0	13950.0	4130.0
31	2018.04.10	14200.0	14150.0	14550.0	14000.0	9659.0
32	2018.04.09	13650.0	14400.0	14500.0	13550.0	33481.0
33	2018.04.06	13500.0	13700.0	13900.0	13350.0	8038.0
34	2018.04.05	13250.0	13500.0	13750.0	13150.0	10248.0
35	2018.04.04	14150.0	13250.0	14250.0	13250.0	23579.0
36	2018.04.03	13600.0	14150.0	14500.0	13300.0	36735.0
37	2018.04.02	14150.0	13600.0	14150.0	13600.0	18090.0
38	2018.03.30	13400.0	14150.0	14700.0	13350.0	59672.0
39	2018.03.29	13450.0	13400.0	13600.0	13350.0	905.0
40	2018.03.28	13350.0	13450.0	13650.0	13300.0	5587.0
41	2018.03.27	13550.0	13600.0	13850.0	13350.0	5871.0
42	2018.03.26	13550.0	13600.0	13950.0	13150.0	7065.0
43	2018.03.23	13400.0	13550.0	14350.0	12700.0	37264.0
44	2018.03.22	13550.0	13400.0	13600.0	13250.0	14407.0
45	2018.03.21	13600.0	13550.0	13800.0	13150.0	16065.0
46	2018.03.20	13750.0	13550.0	14050.0	13400.0	19303.0
47	2018.03.19	14400.0	14000.0	14650.0	13900.0	15856.0
48	2018.03.16	14650.0	14450.0	14800.0	14450.0	6273.0
