	날짜	시가	종가	고가	저가	거래량
0	2018.05.28	15750.0	15950.0	16100.0	15600.0	294664.0
1	2018.05.25	16500.0	15750.0	16500.0	15750.0	402757.0
2	2018.05.24	16550.0	16550.0	16700.0	16250.0	177327.0
3	2018.05.23	16850.0	16400.0	16900.0	16200.0	388467.0
4	2018.05.21	17100.0	16850.0	17100.0	16800.0	211742.0
5	2018.05.18	17100.0	17050.0	17250.0	16800.0	336121.0
6	2018.05.17	17750.0	17000.0	17750.0	16950.0	495338.0
7	2018.05.16	20200.0	17550.0	20300.0	17350.0	1196943.0
8	2018.05.15	20850.0	20750.0	21000.0	20550.0	77437.0
9	2018.05.14	20950.0	20800.0	21400.0	20650.0	137442.0
10	2018.05.11	20700.0	21100.0	21350.0	20500.0	112076.0
11	2018.05.10	20300.0	20650.0	20750.0	20200.0	124832.0
12	2018.05.09	20400.0	20400.0	20550.0	20100.0	136488.0
13	2018.05.08	21450.0	20250.0	21600.0	20100.0	297102.0
14	2018.05.04	22450.0	21500.0	22550.0	21250.0	266598.0
15	2018.05.03	22850.0	22650.0	23100.0	22600.0	108214.0
16	2018.05.02	22400.0	22650.0	22800.0	22200.0	79719.0
17	2018.04.30	22700.0	22600.0	23000.0	22350.0	103988.0
18	2018.04.27	22500.0	22550.0	22750.0	22350.0	69758.0
19	2018.04.26	22500.0	22600.0	22650.0	22300.0	112610.0
20	2018.04.25	23050.0	22450.0	23050.0	22100.0	116829.0
21	2018.04.24	22800.0	22850.0	23100.0	22750.0	66051.0
22	2018.04.23	22550.0	22800.0	22800.0	22300.0	103553.0
23	2018.04.20	22850.0	22400.0	22850.0	22350.0	48330.0
24	2018.04.19	22050.0	22600.0	22750.0	22000.0	129460.0
25	2018.04.18	22000.0	22050.0	22400.0	22000.0	56404.0
26	2018.04.17	21950.0	22050.0	22450.0	21900.0	66119.0
27	2018.04.16	22250.0	21950.0	22250.0	21850.0	71908.0
28	2018.04.13	22800.0	22250.0	22800.0	21900.0	159739.0
29	2018.04.12	21600.0	22400.0	22400.0	21400.0	105698.0
30	2018.04.11	21550.0	21400.0	21600.0	21300.0	59115.0
31	2018.04.10	21400.0	21600.0	21800.0	21300.0	58843.0
32	2018.04.09	21350.0	21550.0	21550.0	21200.0	62021.0
33	2018.04.06	21700.0	21450.0	21800.0	21300.0	74667.0
34	2018.04.05	21800.0	21650.0	22100.0	21550.0	40543.0
35	2018.04.04	22200.0	21800.0	22450.0	21650.0	62357.0
36	2018.04.03	22550.0	22300.0	22650.0	22100.0	60355.0
37	2018.04.02	22400.0	22600.0	22750.0	22400.0	85768.0
38	2018.03.30	21750.0	22400.0	22550.0	21450.0	99470.0
39	2018.03.29	21550.0	21450.0	21650.0	21300.0	60863.0
40	2018.03.28	21900.0	21700.0	22000.0	21350.0	61626.0
41	2018.03.27	21600.0	21900.0	22000.0	21450.0	63588.0
42	2018.03.26	21050.0	21550.0	21700.0	21000.0	79486.0
43	2018.03.23	21950.0	21250.0	22000.0	21150.0	160598.0
44	2018.03.22	22150.0	22300.0	22650.0	22150.0	75286.0
45	2018.03.21	22250.0	22150.0	22300.0	22000.0	81575.0
46	2018.03.20	22250.0	22250.0	22350.0	22150.0	127564.0
47	2018.03.19	22600.0	22250.0	22650.0	22250.0	105572.0
48	2018.03.16	22750.0	22650.0	22900.0	22500.0	196167.0
49	2018.03.15	22350.0	22750.0	22850.0	21950.0	199911.0
50	2018.03.14	22250.0	22100.0	22300.0	21900.0	107981.0
51	2018.03.13	22300.0	22250.0	22700.0	22100.0	123894.0
52	2018.03.12	22300.0	22400.0	22850.0	22050.0	186275.0
53	2018.03.09	22000.0	22050.0	22250.0	21650.0	175020.0
54	2018.03.08	21450.0	21800.0	21800.0	21400.0	130230.0
55	2018.03.07	21750.0	21450.0	21950.0	21250.0	126642.0
56	2018.03.06	21900.0	21800.0	22200.0	21750.0	112340.0
57	2018.03.05	21900.0	21900.0	22350.0	21800.0	136053.0
58	2018.03.02	22400.0	21900.0	22450.0	21700.0	160981.0
