	날짜	시가	종가	고가	저가	거래량
0	2018.05.28	34600.0	34200.0	35350.0	33700.0	354009.0
1	2018.05.25	31100.0	32750.0	34100.0	31000.0	287920.0
2	2018.05.24	34800.0	33350.0	34800.0	33250.0	116404.0
3	2018.05.23	33850.0	33900.0	34950.0	32750.0	208424.0
4	2018.05.21	35950.0	34650.0	36000.0	33700.0	271648.0
5	2018.05.18	36000.0	35700.0	36200.0	34550.0	280440.0
6	2018.05.17	36950.0	36100.0	37850.0	36050.0	264978.0
7	2018.05.16	37300.0	37550.0	38600.0	36500.0	340491.0
8	2018.05.15	40300.0	38800.0	41100.0	38150.0	607012.0
9	2018.05.14	36650.0	38800.0	38800.0	35800.0	400530.0
10	2018.05.11	35950.0	35600.0	36100.0	34350.0	125024.0
11	2018.05.10	34800.0	35450.0	35450.0	34050.0	195351.0
12	2018.05.09	36850.0	34850.0	37000.0	34400.0	288637.0
13	2018.05.08	35600.0	36550.0	38300.0	35600.0	472842.0
14	2018.05.04	35000.0	35350.0	35950.0	34800.0	198629.0
15	2018.05.03	37800.0	35000.0	38400.0	34600.0	495269.0
16	2018.05.02	39050.0	37350.0	40950.0	36500.0	827608.0
17	2018.04.30	35500.0	36850.0	38750.0	35450.0	704426.0
18	2018.04.27	34500.0	35250.0	35550.0	33850.0	253097.0
19	2018.04.26	34900.0	34500.0	35850.0	34150.0	176809.0
20	2018.04.25	33900.0	35000.0	36850.0	33900.0	331664.0
21	2018.04.24	36500.0	34750.0	36500.0	34150.0	397006.0
22	2018.04.23	36550.0	36800.0	39850.0	36050.0	879682.0
23	2018.04.20	34200.0	35750.0	36450.0	33450.0	531110.0
24	2018.04.19	31750.0	33700.0	34850.0	31450.0	473901.0
25	2018.04.18	32050.0	31750.0	32600.0	31000.0	157452.0
26	2018.04.17	32050.0	32300.0	32650.0	31400.0	303210.0
27	2018.04.16	29200.0	31850.0	31850.0	29000.0	563659.0
28	2018.04.13	27100.0	28450.0	28950.0	27100.0	170823.0
29	2018.04.12	27700.0	27100.0	27900.0	27000.0	120535.0
30	2018.04.11	28300.0	27700.0	28600.0	27650.0	84684.0
31	2018.04.10	27900.0	28300.0	28500.0	27400.0	84759.0
32	2018.04.09	28450.0	27950.0	29000.0	27550.0	164143.0
33	2018.04.06	28300.0	28400.0	28450.0	27100.0	113533.0
34	2018.04.05	28850.0	28450.0	29450.0	28350.0	120002.0
35	2018.04.04	30200.0	28750.0	30200.0	28050.0	245940.0
36	2018.04.03	29300.0	30200.0	30800.0	28700.0	238705.0
37	2018.04.02	31250.0	29300.0	31450.0	29050.0	262646.0
38	2018.03.30	30800.0	31250.0	31400.0	30100.0	290848.0
39	2018.03.29	28150.0	30650.0	31600.0	28150.0	624726.0
40	2018.03.28	29400.0	28600.0	29600.0	28150.0	191782.0
41	2018.03.27	29250.0	29450.0	29500.0	28350.0	230669.0
42	2018.03.26	29400.0	28050.0	29400.0	27500.0	206375.0
43	2018.03.23	28300.0	28450.0	29450.0	27850.0	234560.0
44	2018.03.22	29300.0	29050.0	30200.0	28750.0	144358.0
45	2018.03.21	29700.0	29300.0	30500.0	29000.0	170016.0
46	2018.03.20	29050.0	29800.0	30000.0	27850.0	318166.0
47	2018.03.19	27950.0	29050.0	30500.0	27950.0	795207.0
48	2018.03.16	27300.0	27850.0	27900.0	27000.0	383152.0
49	2018.03.15	24650.0	27000.0	27450.0	24250.0	841755.0
50	2018.03.14	24500.0	24600.0	25150.0	24200.0	97702.0
51	2018.03.13	24500.0	24800.0	25000.0	24100.0	111614.0
52	2018.03.12	25400.0	24700.0	25550.0	24650.0	166308.0
53	2018.03.09	23800.0	25150.0	25300.0	23650.0	280417.0
54	2018.03.08	22400.0	23500.0	23550.0	22400.0	89883.0
55	2018.03.07	22800.0	22400.0	23000.0	22300.0	79392.0
56	2018.03.06	22700.0	22700.0	23000.0	22550.0	45772.0
57	2018.03.05	22800.0	22500.0	23200.0	22400.0	77055.0
58	2018.03.02	23350.0	22950.0	23400.0	22700.0	91706.0
59	2018.02.28	24050.0	23350.0	24300.0	23100.0	91849.0
60	2018.02.27	24650.0	24300.0	24950.0	24300.0	63941.0
61	2018.02.26	25400.0	24800.0	25400.0	24550.0	85721.0
62	2018.02.23	24550.0	25100.0	25150.0	24550.0	146189.0
63	2018.02.22	24900.0	24800.0	24900.0	24250.0	73237.0
64	2018.02.21	24300.0	24900.0	25100.0	23900.0	195034.0
65	2018.02.20	23900.0	24000.0	24650.0	23700.0	219524.0
66	2018.02.19	22500.0	23150.0	23200.0	22300.0	56497.0
67	2018.02.14	22950.0	22500.0	23000.0	22200.0	54211.0
68	2018.02.13	22850.0	22600.0	23250.0	22400.0	53285.0
69	2018.02.12	23300.0	22850.0	23300.0	22700.0	68612.0
70	2018.02.09	21350.0	22700.0	22850.0	21350.0	119909.0
71	2018.02.08	22000.0	22150.0	22300.0	21600.0	83686.0
72	2018.02.07	22500.0	21600.0	22650.0	21600.0	100260.0
73	2018.02.06	22500.0	22350.0	22550.0	21650.0	132081.0
74	2018.02.05	24000.0	23050.0	24000.0	22950.0	94270.0
75	2018.02.02	24200.0	24050.0	24900.0	23850.0	98410.0
76	2018.02.01	23900.0	24100.0	24600.0	23750.0	63819.0
77	2018.01.31	24500.0	23900.0	24500.0	23600.0	79098.0
78	2018.01.30	24500.0	24300.0	24900.0	24100.0	77268.0
79	2018.01.29	24900.0	24350.0	25050.0	24250.0	107404.0
80	2018.01.26	25000.0	24850.0	25300.0	24700.0	103353.0
81	2018.01.25	24900.0	25200.0	25350.0	24450.0	156798.0
82	2018.01.24	24950.0	24900.0	25300.0	24500.0	176025.0
83	2018.01.23	23400.0	24400.0	24450.0	23400.0	194262.0
84	2018.01.22	23350.0	23400.0	23850.0	23200.0	107726.0
85	2018.01.19	23000.0	23350.0	23500.0	22800.0	63104.0
86	2018.01.18	23350.0	23000.0	23900.0	22800.0	96614.0
87	2018.01.17	23300.0	23300.0	23600.0	23100.0	81000.0
88	2018.01.16	23550.0	23100.0	23900.0	23000.0	80772.0
89	2018.01.15	23900.0	23600.0	24000.0	23400.0	94507.0
90	2018.01.12	23800.0	24050.0	24500.0	23600.0	182195.0
91	2018.01.11	23150.0	23800.0	23950.0	23100.0	204344.0
92	2018.01.10	23700.0	23050.0	24300.0	22900.0	283017.0
93	2018.01.09	21700.0	22900.0	22950.0	21700.0	187798.0
94	2018.01.08	21300.0	21900.0	22950.0	21250.0	249504.0
95	2018.01.05	22300.0	21800.0	22600.0	21600.0	137400.0
96	2018.01.04	22700.0	22250.0	22900.0	22200.0	134607.0
97	2018.01.03	23250.0	22500.0	23750.0	22100.0	277264.0
98	2018.01.02	23300.0	23350.0	23550.0	23000.0	166043.0
99	2017.12.28	24000.0	23800.0	24250.0	23600.0	70978.0
100	2017.12.27	23850.0	23900.0	24350.0	23650.0	93377.0
101	2017.12.26	23450.0	23850.0	24750.0	23300.0	119634.0
102	2017.12.22	23300.0	23400.0	24150.0	23000.0	140117.0
103	2017.12.21	24900.0	23650.0	24950.0	23600.0	277378.0
104	2017.12.20	25350.0	25050.0	25800.0	24800.0	174427.0
105	2017.12.19	25550.0	25300.0	25800.0	24700.0	180084.0
106	2017.12.18	25200.0	25600.0	25850.0	24650.0	201234.0
107	2017.12.15	24800.0	25200.0	25300.0	24300.0	175198.0
108	2017.12.14	24650.0	24200.0	25500.0	24000.0	336201.0
109	2017.12.13	23850.0	24650.0	24900.0	23850.0	254837.0
110	2017.12.12	23550.0	23850.0	24300.0	23200.0	203853.0
111	2017.12.11	23000.0	23600.0	24500.0	22650.0	391655.0
112	2017.12.08	23950.0	22950.0	24950.0	22150.0	774067.0
113	2017.12.07	26900.0	24000.0	29100.0	23550.0	2372735.0
114	2017.12.06	23100.0	23550.0	23650.0	21850.0	677671.0
115	2017.12.05	19950.0	22650.0	22850.0	19600.0	1107938.0
116	2017.12.04	18400.0	19700.0	19750.0	18400.0	412884.0
117	2017.12.01	18250.0	18200.0	18350.0	18050.0	45516.0
118	2017.11.30	18600.0	18200.0	18650.0	18200.0	78684.0
119	2017.11.29	18500.0	18450.0	18950.0	18350.0	100095.0
120	2017.11.28	18800.0	18400.0	18850.0	18400.0	78501.0
121	2017.11.27	19500.0	18800.0	19500.0	18650.0	159613.0
122	2017.11.24	17700.0	18700.0	18800.0	17700.0	291508.0
123	2017.11.23	17700.0	17650.0	17750.0	17500.0	37749.0
124	2017.11.22	17600.0	17650.0	17800.0	17550.0	59172.0
125	2017.11.21	17600.0	17600.0	17800.0	17500.0	79172.0
126	2017.11.20	17750.0	17700.0	17850.0	17650.0	43993.0
127	2017.11.17	18050.0	17800.0	18100.0	17800.0	60196.0
128	2017.11.16	17500.0	18100.0	18150.0	17450.0	107071.0
129	2017.11.15	18150.0	17600.0	18150.0	17600.0	132243.0
130	2017.11.14	17850.0	18150.0	18150.0	17750.0	71313.0
131	2017.11.13	18100.0	17850.0	18150.0	17800.0	79673.0
132	2017.11.10	18350.0	18200.0	18500.0	18150.0	63131.0
133	2017.11.09	18200.0	18300.0	18350.0	18100.0	73558.0
134	2017.11.08	18000.0	18250.0	18300.0	17750.0	77569.0
135	2017.11.07	18150.0	18000.0	18400.0	18000.0	109218.0
136	2017.11.06	18300.0	18250.0	18400.0	17950.0	104252.0
137	2017.11.03	17750.0	18250.0	18250.0	17750.0	158802.0
138	2017.11.02	17950.0	17650.0	17950.0	17500.0	192322.0
139	2017.11.01	17850.0	17900.0	18100.0	17700.0	153636.0
140	2017.10.31	18050.0	17900.0	18150.0	17850.0	147255.0
141	2017.10.30	19000.0	18100.0	19050.0	18050.0	250528.0
142	2017.10.27	18550.0	18800.0	19050.0	18350.0	231058.0
143	2017.10.26	18250.0	18250.0	18650.0	18200.0	180333.0
144	2017.10.25	19100.0	18400.0	19100.0	18150.0	452085.0
145	2017.10.24	19350.0	19150.0	19700.0	19050.0	336885.0
146	2017.10.23	21800.0	19450.0	21950.0	19400.0	822119.0
147	2017.10.20	22200.0	21450.0	26100.0	20050.0	3066911.0
148	2017.10.19	21300.0	21700.0	22350.0	20800.0	380164.0
149	2017.10.18	21650.0	21250.0	21950.0	21150.0	133193.0
150	2017.10.17	21100.0	21650.0	21900.0	20600.0	253899.0
151	2017.10.16	20900.0	21150.0	21350.0	20000.0	319482.0
152	2017.10.13	19150.0	20700.0	20700.0	19150.0	443231.0
153	2017.10.12	19850.0	19350.0	19850.0	19250.0	152666.0
154	2017.10.11	18650.0	19800.0	19900.0	18500.0	352000.0
155	2017.10.10	18400.0	18400.0	18950.0	18300.0	104990.0
156	2017.09.29	18000.0	18100.0	18200.0	17800.0	39247.0
157	2017.09.28	17400.0	17850.0	18150.0	17400.0	53441.0
158	2017.09.27	17400.0	17650.0	17750.0	17050.0	55386.0
159	2017.09.26	16550.0	17300.0	17400.0	16550.0	67477.0
160	2017.09.25	17800.0	17050.0	18000.0	16900.0	131048.0
161	2017.09.22	18450.0	17950.0	18600.0	17900.0	109893.0
162	2017.09.21	19200.0	18650.0	19300.0	18600.0	134556.0
163	2017.09.20	17800.0	18950.0	19350.0	17800.0	326898.0
164	2017.09.19	17700.0	17900.0	17950.0	17650.0	60151.0
165	2017.09.18	17850.0	17800.0	18000.0	17750.0	71693.0
166	2017.09.15	17800.0	17900.0	18250.0	17800.0	154907.0
167	2017.09.14	18150.0	18100.0	18250.0	17650.0	109879.0
168	2017.09.13	18550.0	18100.0	18600.0	18100.0	68496.0
169	2017.09.12	18350.0	18450.0	18600.0	18200.0	49218.0
170	2017.09.11	18600.0	18450.0	18900.0	18350.0	79121.0
171	2017.09.08	18250.0	18700.0	18750.0	18150.0	86671.0
172	2017.09.07	18600.0	18400.0	18700.0	18200.0	63193.0
173	2017.09.06	18450.0	18550.0	18700.0	18400.0	77448.0
174	2017.09.05	18300.0	18350.0	18700.0	18300.0	111295.0
175	2017.09.04	17800.0	18350.0	18650.0	17750.0	99061.0
176	2017.09.01	18100.0	18150.0	18450.0	17900.0	97856.0
177	2017.08.31	18050.0	18100.0	18150.0	17850.0	59142.0
178	2017.08.30	18250.0	18100.0	18250.0	18100.0	23819.0
179	2017.08.29	18250.0	18100.0	18250.0	18000.0	39328.0
180	2017.08.28	18000.0	18300.0	18350.0	17850.0	60084.0
181	2017.08.25	17800.0	17950.0	18100.0	17800.0	62586.0
182	2017.08.24	17850.0	17800.0	18050.0	17800.0	43070.0
183	2017.08.23	17850.0	17800.0	17950.0	17750.0	37596.0
184	2017.08.22	18150.0	17850.0	18150.0	17750.0	46847.0
185	2017.08.21	18100.0	17900.0	18150.0	17750.0	49477.0
186	2017.08.18	18200.0	18100.0	18500.0	18100.0	60070.0
187	2017.08.17	17650.0	18400.0	18500.0	17600.0	121678.0
188	2017.08.16	17500.0	17700.0	17850.0	17500.0	51370.0
189	2017.08.14	17900.0	17600.0	17950.0	17550.0	75563.0
190	2017.08.11	18000.0	17850.0	18200.0	17800.0	84308.0
191	2017.08.10	18150.0	18300.0	18350.0	18000.0	87768.0
192	2017.08.09	18200.0	18200.0	18500.0	18100.0	60177.0
