	날짜	시가	종가	고가	저가	거래량
0	2018.05.28	40800.0	41000.0	41850.0	40700.0	380118.0
1	2018.05.25	42400.0	40400.0	42400.0	40050.0	582775.0
2	2018.05.24	44550.0	42400.0	44650.0	42250.0	406852.0
3	2018.05.23	45200.0	44000.0	46350.0	43950.0	364721.0
4	2018.05.21	47550.0	45850.0	47900.0	45000.0	265171.0
5	2018.05.18	46300.0	47550.0	48100.0	45450.0	427400.0
6	2018.05.17	43750.0	46550.0	46600.0	43750.0	402992.0
7	2018.05.16	41650.0	44100.0	44350.0	41050.0	462180.0
8	2018.05.15	42700.0	41750.0	43150.0	41650.0	322932.0
9	2018.05.14	43900.0	42650.0	44000.0	42600.0	195496.0
10	2018.05.11	43950.0	43900.0	44250.0	43050.0	460404.0
11	2018.05.10	44600.0	43500.0	44750.0	43400.0	282573.0
12	2018.05.09	45050.0	45200.0	45500.0	43500.0	254620.0
13	2018.05.08	45300.0	45250.0	45750.0	44650.0	215006.0
14	2018.05.04	0.0	227000.0	0.0	0.0	0.0
15	2018.05.03	0.0	227000.0	0.0	0.0	0.0
16	2018.05.02	0.0	227000.0	0.0	0.0	0.0
17	2018.04.30	220500.0	227000.0	227000.0	220500.0	76116.0
18	2018.04.27	215000.0	223500.0	225000.0	209000.0	131094.0
19	2018.04.26	210500.0	216500.0	220000.0	210500.0	108750.0
20	2018.04.25	226500.0	211500.0	227000.0	211000.0	112510.0
21	2018.04.24	232000.0	227000.0	232000.0	226000.0	32123.0
22	2018.04.23	227000.0	229500.0	229500.0	223500.0	27508.0
23	2018.04.20	230000.0	226000.0	231000.0	225500.0	62159.0
24	2018.04.19	231000.0	229500.0	235500.0	228500.0	55022.0
25	2018.04.18	230500.0	230000.0	232500.0	229000.0	57256.0
26	2018.04.17	230500.0	229500.0	233500.0	229500.0	31609.0
27	2018.04.16	231000.0	229000.0	234500.0	228500.0	39611.0
28	2018.04.13	233000.0	228000.0	233000.0	227000.0	58719.0
29	2018.04.12	232500.0	233000.0	238000.0	232500.0	38236.0
30	2018.04.11	236500.0	235000.0	237000.0	234000.0	75864.0
31	2018.04.10	238000.0	238000.0	241000.0	235000.0	34725.0
32	2018.04.09	238500.0	236000.0	240000.0	233500.0	34800.0
33	2018.04.06	243500.0	239500.0	244500.0	238500.0	61858.0
34	2018.04.05	251500.0	242500.0	251500.0	240500.0	65683.0
35	2018.04.04	238000.0	247000.0	248500.0	238000.0	69193.0
36	2018.04.03	244000.0	236500.0	252000.0	236000.0	76775.0
37	2018.04.02	232000.0	245500.0	248500.0	232000.0	109733.0
38	2018.03.30	234500.0	232000.0	235500.0	230000.0	49235.0
39	2018.03.29	237000.0	230500.0	239500.0	230000.0	145558.0
40	2018.03.28	242000.0	237500.0	242500.0	234500.0	104932.0
41	2018.03.27	239000.0	244500.0	246500.0	234500.0	69722.0
42	2018.03.26	227500.0	235000.0	237500.0	227500.0	70527.0
43	2018.03.23	235000.0	229500.0	237500.0	229000.0	70409.0
44	2018.03.22	228500.0	239500.0	244000.0	228500.0	142157.0
45	2018.03.21	227000.0	228000.0	232000.0	227000.0	32235.0
46	2018.03.20	225500.0	227500.0	228500.0	218500.0	80701.0
47	2018.03.19	228000.0	228500.0	231000.0	223500.0	48829.0
48	2018.03.16	229500.0	229500.0	233000.0	228500.0	36515.0
49	2018.03.15	232500.0	229000.0	232500.0	225500.0	52858.0
50	2018.03.14	230500.0	231500.0	235000.0	227000.0	77903.0
51	2018.03.13	234500.0	230000.0	236000.0	229000.0	58497.0
52	2018.03.12	236500.0	234000.0	239000.0	233500.0	43602.0
53	2018.03.09	230500.0	235000.0	236000.0	229500.0	64691.0
