	날짜	시가	종가	고가	저가	거래량
0	2018.05.28	3720.0	3770.0	3835.0	3715.0	180087.0
1	2018.05.25	3690.0	3780.0	3800.0	3610.0	145651.0
2	2018.05.24	3820.0	3780.0	3860.0	3730.0	190446.0
3	2018.05.23	3645.0	3800.0	3865.0	3605.0	454205.0
4	2018.05.21	3745.0	3635.0	3750.0	3635.0	155968.0
5	2018.05.18	3595.0	3700.0	3715.0	3550.0	248115.0
6	2018.05.17	3550.0	3630.0	3735.0	3545.0	430819.0
7	2018.05.16	3545.0	3550.0	3630.0	3475.0	364968.0
8	2018.05.15	3680.0	3550.0	3700.0	3500.0	426754.0
9	2018.05.14	3765.0	3675.0	3830.0	3605.0	477222.0
10	2018.05.11	3920.0	3765.0	3925.0	3765.0	352876.0
11	2018.05.10	3910.0	3900.0	3920.0	3800.0	116258.0
12	2018.05.09	3845.0	3920.0	3920.0	3680.0	312662.0
13	2018.05.08	4000.0	3790.0	4025.0	3750.0	461810.0
14	2018.05.04	4170.0	4030.0	4230.0	3995.0	277231.0
15	2018.05.03	4225.0	4160.0	4345.0	4160.0	204043.0
16	2018.05.02	4355.0	4265.0	4375.0	4255.0	300532.0
17	2018.04.30	4490.0	4475.0	4490.0	4275.0	373054.0
18	2018.04.27	4710.0	4500.0	4720.0	4405.0	257415.0
19	2018.04.26	4605.0	4645.0	4780.0	4605.0	244534.0
20	2018.04.25	4630.0	4595.0	4785.0	4560.0	248294.0
21	2018.04.24	4845.0	4690.0	4915.0	4685.0	402321.0
22	2018.04.23	5220.0	4845.0	5230.0	4845.0	834023.0
23	2018.04.20	5130.0	5180.0	5200.0	4980.0	897839.0
24	2018.04.19	4830.0	5200.0	5200.0	4770.0	2149638.0
25	2018.04.18	4935.0	4830.0	4950.0	4725.0	699163.0
26	2018.04.17	4605.0	4920.0	5050.0	4530.0	1811231.0
27	2018.04.16	4805.0	4600.0	4830.0	4600.0	551835.0
28	2018.04.13	4600.0	4650.0	4670.0	4500.0	368810.0
29	2018.04.12	4675.0	4495.0	4690.0	4485.0	325419.0
30	2018.04.11	4745.0	4640.0	4750.0	4520.0	504046.0
31	2018.04.10	4770.0	4680.0	4850.0	4620.0	581544.0
32	2018.04.09	4460.0	4715.0	4730.0	4410.0	836289.0
33	2018.04.06	4505.0	4400.0	4625.0	4325.0	591532.0
34	2018.04.05	4800.0	4525.0	4805.0	4525.0	485974.0
35	2018.04.04	4815.0	4745.0	4875.0	4695.0	403573.0
36	2018.04.03	4695.0	4825.0	4895.0	4625.0	698425.0
37	2018.04.02	4900.0	4770.0	5010.0	4770.0	1141891.0
38	2018.03.30	4685.0	4830.0	4830.0	4630.0	833680.0
39	2018.03.29	4850.0	4695.0	4855.0	4595.0	836803.0
40	2018.03.28	4830.0	4800.0	4900.0	4675.0	1009001.0
41	2018.03.27	4500.0	4910.0	5150.0	4500.0	6147416.0
42	2018.03.26	4330.0	4355.0	4450.0	4205.0	600013.0
43	2018.03.23	4420.0	4325.0	4710.0	4300.0	1033911.0
44	2018.03.22	5060.0	4595.0	5350.0	4560.0	3367525.0
45	2018.03.21	4920.0	4965.0	4970.0	4740.0	1770582.0
46	2018.03.20	5300.0	4875.0	5450.0	4815.0	4519488.0
47	2018.03.19	4765.0	5050.0	5050.0	4630.0	3671669.0
48	2018.03.16	4070.0	4820.0	5290.0	4070.0	15259257.0
49	2018.03.15	4150.0	4070.0	4170.0	3960.0	552440.0
50	2018.03.14	3960.0	4085.0	4310.0	3900.0	1139819.0
51	2018.03.13	4010.0	3965.0	4050.0	3885.0	389885.0
52	2018.03.12	4095.0	3970.0	4100.0	3930.0	364549.0
53	2018.03.09	3990.0	4060.0	4095.0	3920.0	442045.0
