	날짜	시가	종가	고가	저가	거래량
0	2018.05.28	338500.0	343000.0	345500.0	337000.0	38633.0
1	2018.05.25	343000.0	337000.0	344000.0	336500.0	36410.0
2	2018.05.24	347000.0	342500.0	348000.0	340000.0	36695.0
3	2018.05.23	344500.0	345000.0	348000.0	342000.0	22133.0
4	2018.05.21	348000.0	346500.0	350000.0	344500.0	30297.0
5	2018.05.18	350500.0	347500.0	353500.0	344500.0	44120.0
6	2018.05.17	354000.0	350500.0	356000.0	350000.0	29450.0
7	2018.05.16	352500.0	354500.0	357500.0	352000.0	37912.0
8	2018.05.15	357500.0	351500.0	359000.0	351000.0	42789.0
9	2018.05.14	356500.0	359500.0	360000.0	353000.0	61934.0
10	2018.05.11	355000.0	356500.0	359000.0	348000.0	83624.0
11	2018.05.10	340500.0	359500.0	363500.0	338500.0	188281.0
12	2018.05.09	342000.0	342000.0	345000.0	334000.0	52400.0
13	2018.05.08	344000.0	342500.0	346000.0	340500.0	35023.0
14	2018.05.04	337500.0	342500.0	345500.0	334000.0	45939.0
15	2018.05.03	341000.0	341000.0	345000.0	340500.0	26479.0
16	2018.05.02	343000.0	345000.0	346500.0	340000.0	53713.0
17	2018.04.30	337500.0	343000.0	343000.0	335000.0	59988.0
18	2018.04.27	332500.0	334500.0	337000.0	332500.0	29775.0
19	2018.04.26	340500.0	332000.0	340500.0	332000.0	53493.0
20	2018.04.25	339500.0	340000.0	343500.0	336000.0	72085.0
21	2018.04.24	333000.0	340500.0	342000.0	330000.0	122083.0
22	2018.04.23	322500.0	332000.0	333500.0	322000.0	103719.0
23	2018.04.20	321000.0	321500.0	321500.0	316000.0	49933.0
24	2018.04.19	322500.0	320500.0	323000.0	318000.0	85952.0
25	2018.04.18	323000.0	322500.0	324000.0	320500.0	62656.0
26	2018.04.17	324500.0	321500.0	324500.0	320500.0	55091.0
27	2018.04.16	327000.0	324500.0	328000.0	322000.0	37648.0
28	2018.04.13	324500.0	326000.0	327000.0	321500.0	50865.0
29	2018.04.12	328000.0	324500.0	331000.0	323500.0	35085.0
30	2018.04.11	323000.0	328000.0	328500.0	322000.0	61296.0
31	2018.04.10	322000.0	320500.0	322500.0	319500.0	57998.0
32	2018.04.09	323000.0	322500.0	324000.0	320500.0	37322.0
33	2018.04.06	325500.0	323000.0	325500.0	321000.0	32747.0
34	2018.04.05	333500.0	324500.0	336500.0	323500.0	56639.0
35	2018.04.04	339500.0	330500.0	339500.0	329500.0	43400.0
36	2018.04.03	328500.0	337000.0	338500.0	326000.0	151899.0
37	2018.04.02	322500.0	329500.0	332000.0	322000.0	84037.0
38	2018.03.30	322500.0	321500.0	323000.0	320000.0	47357.0
39	2018.03.29	319000.0	320000.0	322000.0	319000.0	47001.0
40	2018.03.28	323500.0	320000.0	324500.0	319000.0	34177.0
41	2018.03.27	324000.0	326000.0	329000.0	323500.0	22357.0
42	2018.03.26	322500.0	323000.0	324500.0	319500.0	32691.0
43	2018.03.23	325000.0	322500.0	327000.0	321500.0	40986.0
44	2018.03.22	329000.0	332500.0	334500.0	328500.0	23019.0
45	2018.03.21	331500.0	329000.0	334000.0	327000.0	42238.0
46	2018.03.20	329500.0	333500.0	337000.0	329500.0	20121.0
47	2018.03.19	340000.0	333000.0	340000.0	331500.0	31926.0
48	2018.03.16	341500.0	340000.0	341500.0	335500.0	46212.0
49	2018.03.15	329000.0	340500.0	341000.0	327500.0	75840.0
50	2018.03.14	325500.0	327500.0	328500.0	322500.0	41851.0
51	2018.03.13	330500.0	326000.0	333000.0	324000.0	59700.0
52	2018.03.12	333500.0	333000.0	335500.0	331500.0	46267.0
53	2018.03.09	328000.0	333000.0	337500.0	326000.0	68920.0
54	2018.03.08	325000.0	327000.0	327500.0	321000.0	56154.0
55	2018.03.07	323000.0	322500.0	328500.0	320000.0	53321.0
56	2018.03.06	325000.0	322500.0	327500.0	320000.0	53231.0
57	2018.03.05	329500.0	323500.0	330000.0	323000.0	53882.0
