	날짜	시가	종가	고가	저가	거래량
0	2018.05.28	94600.0	94500.0	95600.0	93700.0	2481987.0
1	2018.05.25	94300.0	95200.0	97700.0	93900.0	4145819.0
2	2018.05.24	95300.0	94600.0	95900.0	94600.0	3220029.0
3	2018.05.23	91900.0	95300.0	95500.0	91500.0	10378915.0
4	2018.05.21	88400.0	89100.0	89400.0	87400.0	3262983.0
5	2018.05.18	87200.0	87900.0	88000.0	85400.0	2187789.0
6	2018.05.17	88400.0	86700.0	88700.0	86000.0	2864278.0
7	2018.05.16	85000.0	87000.0	87000.0	84800.0	3040180.0
8	2018.05.15	86000.0	84600.0	86000.0	83900.0	2239370.0
9	2018.05.14	86100.0	85400.0	86300.0	84500.0	1959236.0
10	2018.05.11	86600.0	86100.0	86800.0	85400.0	2107047.0
11	2018.05.10	85400.0	85800.0	85800.0	84500.0	3274963.0
12	2018.05.09	84300.0	83400.0	84700.0	83100.0	2284106.0
13	2018.05.08	84500.0	83500.0	85300.0	83200.0	2979605.0
14	2018.05.04	83500.0	83000.0	84100.0	82600.0	2696141.0
15	2018.05.03	83200.0	82900.0	83900.0	82800.0	2362792.0
16	2018.05.02	85900.0	83100.0	86000.0	82900.0	5444240.0
17	2018.04.30	85400.0	84500.0	85700.0	84000.0	4653153.0
18	2018.04.27	88500.0	87100.0	88800.0	86800.0	4961867.0
19	2018.04.26	83800.0	86500.0	87100.0	83300.0	7551747.0
20	2018.04.25	81600.0	82400.0	83000.0	80900.0	3845661.0
21	2018.04.24	83300.0	82100.0	83400.0	80400.0	6804182.0
22	2018.04.23	83400.0	84400.0	85300.0	83300.0	3002461.0
23	2018.04.20	85900.0	84400.0	86300.0	84000.0	4590640.0
24	2018.04.19	85800.0	87900.0	88200.0	85300.0	5901782.0
25	2018.04.18	84100.0	84600.0	85400.0	83700.0	3375376.0
26	2018.04.17	83900.0	82800.0	84000.0	82300.0	2501282.0
27	2018.04.16	84200.0	84000.0	84700.0	83400.0	1489091.0
28	2018.04.13	85000.0	84200.0	85900.0	83900.0	3032369.0
29	2018.04.12	81900.0	84000.0	85100.0	81500.0	5725102.0
30	2018.04.11	82400.0	81200.0	82400.0	81000.0	3053453.0
31	2018.04.10	80000.0	80400.0	80800.0	79200.0	2924054.0
32	2018.04.09	80000.0	80600.0	81200.0	79300.0	3231256.0
33	2018.04.06	80000.0	80300.0	80600.0	79300.0	5693281.0
34	2018.04.05	82200.0	82900.0	83200.0	81200.0	3255356.0
35	2018.04.04	82500.0	80400.0	83000.0	80000.0	2964537.0
36	2018.04.03	80300.0	81800.0	81800.0	78700.0	3553815.0
37	2018.04.02	81700.0	81300.0	82800.0	81100.0	2342407.0
38	2018.03.30	81200.0	81300.0	83300.0	81100.0	3681673.0
39	2018.03.29	80800.0	80300.0	81300.0	79600.0	3618849.0
40	2018.03.28	79900.0	80300.0	82200.0	79600.0	4820673.0
41	2018.03.27	84700.0	81400.0	84800.0	80100.0	7184488.0
42	2018.03.26	82300.0	84000.0	84000.0	81000.0	6121334.0
